ID,Policy_Start_Date,Policy_End_Date,Gender,Age,First_Transaction_Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target,Policy_Start_Year,Policy_Start_Month,Policy_Start_Day,Policy_End_Year,Policy_End_Month,Policy_End_Day,First_Transaction_Year,First_Transaction_Month,First_Transaction_Day
ID_GDZQTGU,2010-01-24,2011-01-23,Male,48,2010-01-24,1,Saloon,Black,TOYOTA,Oguta,Imo,Customized Motor,0,2010,1,24,2011,1,23,2010,2010,2010
ID_4BWNTW0,2010-01-24,2011-01-23,Male,48,2010-01-24,1,Saloon,Black,Iveco,Lagos,Lagos,CVTP,1,2010,1,24,2011,1,23,2010,2010,2010
ID_MQNN1PR,2010-01-24,2011-01-23,Male,55,2010-01-24,1,Saloon,Grey,Kia,Lagos,Lagos,Car Classic,0,2010,1,24,2011,1,23,2010,2010,2010
ID_NQK26Z5,2010-01-24,2011-01-23,Male,48,2010-01-24,1,JEEP,Black,Range Rover,Oguta,Imo,Customized Motor,0,2010,1,24,2011,1,23,2010,2010,2010
ID_74BLEW6,2010-01-24,2011-01-23,Female,47,2010-01-24,1,Saloon,Gold,TOYOTA,Victoria Island,Lagos,Customized Motor,0,2010,1,24,2011,1,23,2010,2010,2010
ID_ZKU0UC9,2010-01-24,2011-01-23,Male,52,2010-01-24,4,JEEP,Gold,Land Rover,Victoria Island,Lagos,Customized Motor,1,2010,1,24,2011,1,23,2010,2010,2010
ID_JD5OQ0Z,2010-01-24,2011-01-23,Female,60,2010-01-24,1,JEEP,Gold,Kia,Kaduna North,Kaduna-North,Car Classic,0,2010,1,24,2011,1,23,2010,2010,2010
ID_57W317T,2010-01-24,2011-01-23,Male,34,2010-01-24,1,Saloon,Gold,TOYOTA,Kaduna North,Kaduna-North,CarSafe,0,2010,1,24,2011,1,23,2010,2010,2010
ID_653F4VX,2010-01-24,2011-01-23,Male,45,2010-01-24,2,Saloon,Black,Nissan,Central,Benue,Car Plus,0,2010,1,24,2011,1,23,2010,2010,2010
ID_HJH2AQR,2010-01-24,2011-01-23,Female,47,2010-01-24,1,Saloon,Gold,TOYOTA,Victoria Island,Lagos,Customized Motor,0,2010,1,24,2011,1,23,2010,2010,2010
ID_OJZV1TW,2010-01-24,2011-01-23,Male,52,2010-01-24,4,JEEP,Black,Audi,Victoria Island,Lagos,Customized Motor,1,2010,1,24,2011,1,23,2010,2010,2010
ID_HJNTUAS,2010-01-24,2011-01-23,Male,40,2010-01-24,1,Saloon,Blue,TOYOTA,Ojodu,Lagos,Car Classic,1,2010,1,24,2011,1,23,2010,2010,2010
ID_PT7DJEL,2010-01-24,2011-01-23,Male,48,2010-01-24,1,Saloon,Blue,Kia,Ojodu,Lagos,CarSafe,0,2010,1,24,2011,1,23,2010,2010,2010
ID_1B8HT3N,2010-01-24,2011-01-23,,39,2010-01-24,1,Bus,Green,Ford,Victoria Island,Lagos,CVTP,0,2010,1,24,2011,1,23,2010,2010,2010
ID_57C893M,2010-01-24,2011-01-23,Male,48,2010-01-24,1,JEEP,Green,Range Rover,Oguta,Imo,Customized Motor,0,2010,1,24,2011,1,23,2010,2010,2010
ID_Q6SYK31,2010-01-24,2011-01-23,Male,35,2010-01-24,1,Saloon,Green,TOYOTA,Oguta,Imo,CarSafe,0,2010,1,24,2011,1,23,2010,2010,2010
ID_5VGO1HB,2010-01-24,2011-01-23,Female,64,2010-01-24,2,JEEP,Green,BMW,Port Harcourt,Rivers,Car Plus,0,2010,1,24,2011,1,23,2010,2010,2010
ID_ZQ63730,2010-01-24,2010-12-31,Male,35,2010-01-24,1,JEEP,Blue,TOYOTA,Ikeja,Lagos,Car Classic,0,2010,1,24,2010,12,31,2010,2010,2010
ID_4S0IOTE,2010-01-24,2011-01-23,Male,49,2010-01-24,1,Saloon,Silver,TOYOTA,Lekki,Lagos,Car Classic,0,2010,1,24,2011,1,23,2010,2010,2010
ID_PNR34H7,2010-01-24,2011-01-23,Male,53,2010-01-24,1,Saloon,Black,Mercedes,Lekki,Lagos,Car Classic,0,2010,1,24,2011,1,23,2010,2010,2010
ID_B7UE29W,2010-01-24,2011-01-23,Male,52,2010-01-24,3,Saloon,Black,Kia,Victoria Island,Lagos,Car Classic,0,2010,1,24,2011,1,23,2010,2010,2010
ID_BBR01E0,2010-01-24,2011-01-06,Male,50,2010-01-24,1,Saloon,Black,Kia,Victoria Island,Lagos,Car Classic,0,2010,1,24,2011,1,6,2010,2010,2010
ID_6SYN6B4,2010-01-24,2011-01-23,Female,36,2010-01-24,1,JEEP,Black,Hyundai,Victoria Island,Lagos,Car Classic,0,2010,1,24,2011,1,23,2010,2010,2010
ID_AGKPE1J,2010-01-24,2011-01-23,Male,34,2010-01-24,1,JEEP,As Attached,TOYOTA,Victoria Island,Lagos,CarSafe,0,2010,1,24,2011,1,23,2010,2010,2010
ID_ALB603Y,2010-01-24,2010-12-31,Male,35,2010-01-24,1,JEEP,Blue,TOYOTA,Ikeja,Lagos,Car Classic,1,2010,1,24,2010,12,31,2010,2010,2010
ID_UQDYIZS,2010-01-24,2011-01-23,Male,50,2010-01-24,1,Saloon,Blue,Honda,Ikeja,Lagos,CarSafe,0,2010,1,24,2011,1,23,2010,2010,2010
ID_C5QH6YB,2010-01-24,2011-01-23,Male,39,2010-01-24,1,JEEP,Silver,Lexus,Oshodi,Lagos,Car Classic,0,2010,1,24,2011,1,23,2010,2010,2010
ID_UOWNPKQ,2010-01-25,2011-01-24,Male,20,2010-01-25,1,Saloon,Silver,TOYOTA,Oshodi,Lagos,CarSafe,0,2010,1,25,2011,1,24,2010,2010,2010
ID_ISULESQ,2010-01-25,2011-01-24,Female,33,2010-01-25,1,Saloon,Black,TOYOTA,Oshodi,Lagos,Car Classic,0,2010,1,25,2011,1,24,2010,2010,2010
ID_NBN0RGC,2010-01-25,2011-01-24,Male,1,2010-01-25,1,Saloon,Black,TOYOTA,Oshodi,Lagos,CarSafe,0,2010,1,25,2011,1,24,2010,2010,2010
ID_0VI206Q,2010-01-25,2011-01-24,Male,29,2010-01-25,2,Saloon,Black,Hyundai,Oshodi,Lagos,CarSafe,0,2010,1,25,2011,1,24,2010,2010,2010
ID_5QCITWQ,2010-01-25,2011-01-24,Male,82,2010-01-25,1,Saloon,Black,TOYOTA,Oshodi,Lagos,CarSafe,0,2010,1,25,2011,1,24,2010,2010,2010
ID_FH2P7DC,2010-01-25,2011-01-24,Male,120,2010-01-25,1,Saloon,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0,2010,1,25,2011,1,24,2010,2010,2010
ID_BGH6NS4,2010-01-25,2011-01-24,Male,2,2010-01-25,1,Saloon,Black,Skoda,Victoria Island,Lagos,CarSafe,0,2010,1,25,2011,1,24,2010,2010,2010
ID_OF5MJHY,2010-01-25,2011-01-24,Male,65,2010-01-25,1,Saloon,Black,Chevrolet,Victoria Island,Lagos,CarSafe,0,2010,1,25,2011,1,24,2010,2010,2010
ID_13HMC92,2010-01-25,2011-01-24,Male,7,2010-01-25,1,Saloon,Black,TOYOTA,Ifako-Ijaye ,Ifako-Ijaye,Car Classic,0,2010,1,25,2011,1,24,2010,2010,2010
ID_8FIFHQ0,2010-01-25,2011-01-24,Male,37,2010-01-25,2,JEEP,Brown,TOYOTA,Lagos Mainland,Lagos,Car Classic,0,2010,1,25,2011,1,24,2010,2010,2010
ID_3OBK5QL,2010-01-25,2011-01-24,Male,33,2010-01-25,1,Saloon,Brown,TOYOTA,Lagos Mainland,Lagos,CarSafe,0,2010,1,25,2011,1,24,2010,2010,2010
ID_FJFVR16,2010-01-25,2011-01-24,Male,7,2010-01-25,1,Saloon,Grey,TOYOTA,Ifako-Ijaye ,Ifako-Ijaye,Car Classic,0,2010,1,25,2011,1,24,2010,2010,2010
ID_KK3U8ZP,2010-01-25,2011-01-24,Female,55,2010-01-25,1,Saloon,As Attached,Mercedes,Victoria Island,Lagos,Car Classic,0,2010,1,25,2011,1,24,2010,2010,2010
ID_V1FM8XJ,2010-01-25,2011-01-24,Female,45,2010-01-25,1,Saloon,As Attached,TOYOTA,Victoria Island,Lagos,CarSafe,0,2010,1,25,2011,1,24,2010,2010,2010
ID_I129M9K,2010-01-25,2011-01-24,Male,50,2010-01-25,1,Saloon,As Attached,Nissan,Abuja Municipal,Abuja-Municipal,CarSafe,0,2010,1,25,2011,1,24,2010,2010,2010
ID_RBYCSAD,2010-01-25,2011-01-24,Male,34,2010-01-25,1,Saloon,Black,TOYOTA,Oyo East,Oyo-East,Car Classic,0,2010,1,25,2011,1,24,2010,2010,2010
ID_V02GAMP,2010-01-25,2011-01-24,Female,42,2010-01-25,1,JEEP,Silver,Honda,Oyo East,Oyo-East,Car Classic,0,2010,1,25,2011,1,24,2010,2010,2010
ID_UZ8D448,2010-01-25,2011-01-24,Male,50,2010-01-25,1,Saloon,Silver,TOYOTA,Oyo East,Oyo-East,CarSafe,0,2010,1,25,2011,1,24,2010,2010,2010
ID_IQS5EFX,2010-01-25,2011-01-24,Male,54,2010-01-25,1,Saloon,Grey,TOYOTA,SANGO OTTA,Ogun,Car Classic,0,2010,1,25,2011,1,24,2010,2010,2010
ID_ALU47TS,2010-01-25,2011-01-24,Male,60,2010-01-25,1,Saloon,Silver,TOYOTA,SANGO OTTA,Ogun,Car Classic,0,2010,1,25,2011,1,24,2010,2010,2010
ID_BMRUM8V,2010-01-25,2011-01-24,Female,1,2010-01-25,1,Saloon,Silver,TOYOTA,SANGO OTTA,Ogun,CarSafe,0,2010,1,25,2011,1,24,2010,2010,2010
ID_H9ZXYPT,2010-01-25,2011-01-24,Male,40,2010-01-25,1,JEEP,Silver,Ford,Ikeja,Lagos,Car Classic,0,2010,1,25,2011,1,24,2010,2010,2010
ID_WKPDW99,2010-01-25,2011-01-13,Female,72,2010-01-25,3,JEEP,Silver,Infiniti,Oshodi-Isolo,Oshodi-Isolo,Car Classic,1,2010,1,25,2011,1,13,2010,2010,2010
ID_N008N52,2010-01-25,2011-01-24,Other,35,2010-01-25,1,Saloon,Silver,TOYOTA,Egbeda,Benue,Car Classic,1,2010,1,25,2011,1,24,2010,2010,2010
ID_OIF8SR5,2010-01-25,2011-01-24,Male,50,2010-01-25,2,Saloon,Ash,TOYOTA,Egbeda,Benue,Car Classic,0,2010,1,25,2011,1,24,2010,2010,2010
ID_1N7PY5P,2010-01-25,2011-01-06,Female,72,2010-01-25,3,Saloon,Ash,Nissan,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0,2010,1,25,2011,1,6,2010,2010,2010
ID_UUKPTN3,2010-01-25,2011-01-24,Male,37,2010-01-25,1,Saloon,Ash,TOYOTA,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0,2010,1,25,2011,1,24,2010,2010,2010
ID_4FRGKPF,2010-01-25,2011-01-24,Male,61,2010-01-25,1,Saloon,Ash,TOYOTA,Oshodi-Isolo,Oshodi-Isolo,CarSafe,0,2010,1,25,2011,1,24,2010,2010,2010
ID_IXEIDEJ,2010-01-25,2011-01-24,Male,38,2010-01-25,1,Saloon,Ash,TOYOTA,Oshodi-Isolo,Oshodi-Isolo,CarSafe,0,2010,1,25,2011,1,24,2010,2010,2010
ID_9PLTENT,2010-01-25,2011-01-24,Male,47,2010-01-25,2,Saloon,Ash,TOYOTA,Owerri,Imo,Car Classic,0,2010,1,25,2011,1,24,2010,2010,2010
ID_RT10OPH,2010-01-25,2011-01-24,Male,37,2010-01-25,2,JEEP,Brown,TOYOTA,Lagos Mainland,Lagos,Car Classic,1,2010,1,25,2011,1,24,2010,2010,2010
ID_NHO9DC3,2010-01-25,2011-01-24,Male,37,2010-01-25,1,JEEP,Brown,Honda,Owerri-Municipal,Owerri-Municipal,Car Classic,0,2010,1,25,2011,1,24,2010,2010,2010
ID_H5TBD5A,2010-01-25,2011-01-24,Other,58,2010-01-25,1,JEEP,Brown,TOYOTA,Obia/Akpor,Obia-Akpor,Car Classic,0,2010,1,25,2011,1,24,2010,2010,2010
ID_ML2N3C4,2010-01-25,2011-01-24,Male,44,2010-01-25,1,Saloon,Brown,Honda,Obia/Akpor,Obia-Akpor,CarSafe,0,2010,1,25,2011,1,24,2010,2010,2010
ID_TG3UTZL,2010-01-25,2011-01-24,Male,39,2010-01-25,1,Saloon,Brown,TOYOTA,Obia/Akpor,Obia-Akpor,CarSafe,1,2010,1,25,2011,1,24,2010,2010,2010
ID_4W6OY1O,2010-01-25,2011-01-24,Female,45,2010-01-25,1,Saloon,Brown,Lexus,Obia/Akpor,Obia-Akpor,CarSafe,0,2010,1,25,2011,1,24,2010,2010,2010
ID_E47QIAM,2010-01-25,2011-01-24,Male,60,2010-01-25,1,Saloon,Brown,TOYOTA,Surulere,Lagos,CarFlex,0,2010,1,25,2011,1,24,2010,2010,2010
ID_MKK34DV,2010-01-25,2011-01-24,Female,42,2010-01-25,1,JEEP,Wine,TOYOTA,Surulere,Lagos,Car Classic,0,2010,1,25,2011,1,24,2010,2010,2010
ID_4YJXNEV,2010-01-25,2011-01-24,Other,42,2010-01-25,1,Saloon,Wine,TOYOTA,Surulere,Lagos,CarSafe,0,2010,1,25,2011,1,24,2010,2010,2010
ID_CIKKTYB,2010-01-25,2011-01-24,Female,53,2010-01-25,1,Saloon,Wine,Honda,Surulere,Lagos,CarSafe,0,2010,1,25,2011,1,24,2010,2010,2010
ID_NXFE00S,2010-01-25,2011-01-06,Female,72,2010-01-25,3,Saloon,Wine,Nissan,Oshodi-Isolo,Oshodi-Isolo,Car Classic,1,2010,1,25,2011,1,6,2010,2010,2010
ID_GVUMQNU,2010-01-25,2011-01-24,Male,53,2010-01-25,1,Saloon,Silver,TOYOTA,Surulere,Lagos,Car Classic,0,2010,1,25,2011,1,24,2010,2010,2010
ID_63IZ6R6,2010-01-25,2011-01-24,Other,40,2010-01-25,1,Saloon,Silver,Honda,Surulere,Lagos,CarSafe,0,2010,1,25,2011,1,24,2010,2010,2010
ID_KH61ORI,2010-01-25,2011-01-14,Male,31,2010-01-25,1,Saloon,Grey,Honda,Ikorodu,Lagos,Car Classic,0,2010,1,25,2011,1,14,2010,2010,2010
ID_LFNAA2Q,2010-01-25,2011-01-24,Female,2,2010-01-25,1,Saloon,Grey,TOYOTA,Ikorodu,Lagos,CarSafe,0,2010,1,25,2011,1,24,2010,2010,2010
ID_P2CALJR,2010-01-25,2011-01-24,Male,53,2010-01-25,1,Saloon,Black,TOYOTA,Ughelli North,Ughelli-North,Car Classic,0,2010,1,25,2011,1,24,2010,2010,2010
ID_77YJF7A,2010-01-25,2011-01-24,Male,7,2010-01-25,1,Saloon,Grey,TOYOTA,Ifako-Ijaye ,Ifako-Ijaye,Car Classic,1,2010,1,25,2011,1,24,2010,2010,2010
ID_9ACYZ2O,2010-01-25,2011-01-24,Male,40,2010-01-25,1,Saloon,Grey,TOYOTA,Ifako-Ijaye ,Ifako-Ijaye,CarSafe,0,2010,1,25,2011,1,24,2010,2010,2010
ID_99P0K7X,2010-01-25,2011-01-13,Female,72,2010-01-25,3,JEEP,Grey,Infiniti,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0,2010,1,25,2011,1,13,2010,2010,2010
ID_DVBRB4L,2010-01-26,2011-01-25,Male,54,2010-01-26,2,Saloon,Grey,TOYOTA,Goronyo,Benue,Car Classic,0,2010,1,26,2011,1,25,2010,2010,2010
ID_RP39MAS,2010-01-26,2011-01-25,Male,46,2010-01-26,1,JEEP,Grey,TOYOTA,Alimosho,Lagos,Car Classic,0,2010,1,26,2011,1,25,2010,2010,2010
ID_KRQUC7O,2010-01-26,2011-01-25,Male,66,2010-01-26,1,JEEP,Grey,Nissan,Eti-Osa,Eti-Osa,Car Classic,0,2010,1,26,2011,1,25,2010,2010,2010
ID_GQ3Z45I,2010-01-26,2011-01-25,Female,48,2010-01-26,1,Saloon,Black,Honda,Victoria Island,Lagos,Car Classic,0,2010,1,26,2011,1,25,2010,2010,2010
ID_DAC8X7O,2010-01-26,2011-01-25,Male,50,2010-01-26,1,Saloon,Black,TOYOTA,Victoria Island,Lagos,CarSafe,0,2010,1,26,2011,1,25,2010,2010,2010
ID_0GIIW66,2010-01-26,2011-01-25,Female,45,2010-01-26,1,Saloon,Black,TOYOTA,Victoria Island,Lagos,CarSafe,0,2010,1,26,2011,1,25,2010,2010,2010
ID_JM9F4MO,2010-01-26,2011-01-25,Male,41,2010-01-26,1,Saloon,Silver,TOYOTA,Yaba,Benue,Car Classic,0,2010,1,26,2011,1,25,2010,2010,2010
ID_YFQGTBL,2010-01-26,2011-01-25,Female,36,2010-01-26,3,JEEP,Blue,Honda,Yaba,Benue,Car Classic,0,2010,1,26,2011,1,25,2010,2010,2010
ID_W984QM7,2010-01-26,2011-01-25,Female,48,2010-01-26,1,JEEP,Blue,Honda,Victoria Island,Lagos,Car Classic,0,2010,1,26,2011,1,25,2010,2010,2010
ID_GKPQ1VQ,2010-01-27,2011-01-26,Male,51,2010-01-27,1,Saloon,As Attached,Kia,Ogbmosho South,Ogbmosho-South,Car Classic,0,2010,1,27,2011,1,26,2010,2010,2010
ID_8IS3A1U,2010-01-27,2011-01-26,Male,51,2010-01-27,1,Saloon,As Attached,Kia,Ogbmosho South,Ogbmosho-South,Car Classic,0,2010,1,27,2011,1,26,2010,2010,2010
ID_DU83VKY,2010-01-27,2011-01-26,Male,41,2010-01-27,2,Saloon,Black,BMW,Abuja Municipal,Abuja-Municipal,Car Classic,0,2010,1,27,2011,1,26,2010,2010,2010
ID_KPWLWCY,2010-01-27,2011-01-26,Male,37,2010-01-27,1,Saloon,Black,Honda,Abuja Municipal,Abuja-Municipal,Car Classic,0,2010,1,27,2011,1,26,2010,2010,2010
ID_C2TJ750,2010-01-27,2011-01-26,Female,36,2010-01-27,1,JEEP,Black,Ford,Abuja Municipal,Abuja-Municipal,CarFlex,0,2010,1,27,2011,1,26,2010,2010,2010
ID_2BJMJPZ,2010-01-27,2011-01-26,Male,37,2010-01-27,1,JEEP,Black,Ford,Surulere,Lagos,Car Classic,1,2010,1,27,2011,1,26,2010,2010,2010
ID_LW4ZOYC,2010-01-27,2011-01-26,Male,37,2010-01-27,1,JEEP,Black,Ford,Surulere,Lagos,Car Classic,1,2010,1,27,2011,1,26,2010,2010,2010
ID_MC6UUN7,2010-01-27,2011-01-26,Male,37,2010-01-27,1,JEEP,Black,Ford,Surulere,Lagos,Car Classic,0,2010,1,27,2011,1,26,2010,2010,2010
ID_319RMWL,2010-01-27,2011-01-26,Male,37,2010-01-27,1,JEEP,Black,Ford,Surulere,Lagos,Car Classic,0,2010,1,27,2011,1,26,2010,2010,2010
ID_W18AZ8S,2010-01-27,2011-01-26,Male,37,2010-01-27,1,JEEP,Black,Ford,Surulere,Lagos,Car Classic,1,2010,1,27,2011,1,26,2010,2010,2010
ID_ZJLNLXL,2010-01-27,2011-01-26,Male,30,2010-01-27,1,JEEP,Black,TOYOTA,Ikeja,Lagos,Car Classic,0,2010,1,27,2011,1,26,2010,2010,2010
ID_WWCD389,2010-01-27,2011-01-26,Male,37,2010-01-27,1,JEEP,Black,Ford,Surulere,Lagos,Car Classic,0,2010,1,27,2011,1,26,2010,2010,2010
ID_HPTINXI,2010-01-28,2011-01-27,Male,50,2010-01-28,1,Saloon,Black,Honda,Surulere,Lagos,CarSafe,1,2010,1,28,2011,1,27,2010,2010,2010
ID_KNDU7UW,2010-01-28,2011-01-27,Female,33,2010-01-28,1,Saloon,Ash,TOYOTA,Lagos Mainland,Lagos,Car Classic,0,2010,1,28,2011,1,27,2010,2010,2010
ID_3C86Y5A,2010-01-28,2011-01-27,Male,72,2010-01-28,1,JEEP,Ash,Mercedes,Udu,Benue,Car Plus,0,2010,1,28,2011,1,27,2010,2010,2010
ID_63MHSH7,2010-01-28,2011-01-27,Male,50,2010-01-28,1,JEEP,Black,Infiniti,Ikeja,Lagos,Car Classic,0,2010,1,28,2011,1,27,2010,2010,2010
ID_1FA0PNH,2010-01-28,2011-01-27,Male,36,2010-01-28,2,Saloon,Silver,TOYOTA,Lagos Mainland,Lagos,Car Classic,0,2010,1,28,2011,1,27,2010,2010,2010
ID_BCTD16D,2010-01-28,2011-01-27,Male,64,2010-01-28,1,JEEP,Green,TOYOTA,Lagos Mainland,Lagos,Car Classic,0,2010,1,28,2011,1,27,2010,2010,2010
ID_EDDGC3R,2010-01-28,2011-01-15,Male,42,2010-01-28,3,JEEP,Green,Honda,Gombe,Gombe,Car Classic,0,2010,1,28,2011,1,15,2010,2010,2010
ID_PQBUM58,2010-01-28,2011-01-27,Male,46,2010-01-28,1,Saloon,Green,TOYOTA,Gombe,Gombe,CarSafe,0,2010,1,28,2011,1,27,2010,2010,2010
ID_UI0GD7D,2010-01-28,2011-01-27,Male,33,2010-01-28,1,Saloon,Green,TOYOTA,Oredo,Benue,Car Classic,0,2010,1,28,2011,1,27,2010,2010,2010
ID_J7FT392,2010-01-28,2011-01-27,Male,61,2010-01-28,2,Saloon,Wine,TOYOTA,Ikeja,Lagos,Car Classic,0,2010,1,28,2011,1,27,2010,2010,2010
ID_1RTP13E,2010-01-28,2011-01-27,Male,41,2010-01-28,1,Saloon,Wine,TOYOTA,Ikeja,Lagos,CarSafe,0,2010,1,28,2011,1,27,2010,2010,2010
ID_DF8UHZ1,2010-01-28,2011-01-27,Male,40,2010-01-28,1,JEEP,Grey,Lexus,Kosofe,Benue,Car Classic,0,2010,1,28,2011,1,27,2010,2010,2010
ID_YBZOADW,2010-01-28,2011-01-27,Male,59,2010-01-28,1,JEEP,Green,Mitsubishi,Lagos Island,Lagos,Car Classic,0,2010,1,28,2011,1,27,2010,2010,2010
ID_O5BBZY2,2010-01-28,2011-01-27,Male,46,2010-01-28,1,JEEP,Black,Hyundai,Lagos Island,Lagos,Car Classic,0,2010,1,28,2011,1,27,2010,2010,2010
ID_R0S1Z0U,2010-01-28,2011-01-27,Male,52,2010-01-28,1,Saloon,Black,TOYOTA,Lagos Island,Lagos,CarSafe,0,2010,1,28,2011,1,27,2010,2010,2010
ID_W57SD6P,2010-01-28,2011-01-27,Male,45,2010-01-28,1,Saloon,Black,TOYOTA,Lagos Island,Lagos,CarSafe,0,2010,1,28,2011,1,27,2010,2010,2010
ID_Q47G5EK,2010-01-28,2011-01-28,Male,39,2010-01-28,1,Saloon,Black,TOYOTA,Lagos Island,Lagos,Car Classic,1,2010,1,28,2011,1,28,2010,2010,2010
ID_O80OW8H,2010-01-28,2011-01-27,Male,40,2010-01-28,1,Saloon,Black,TOYOTA,Lagos Island,Lagos,CarSafe,0,2010,1,28,2011,1,27,2010,2010,2010
ID_HCHWK0P,2010-01-28,2011-01-27,Female,33,2010-01-28,1,Saloon,Ash,TOYOTA,Lagos Mainland,Lagos,Car Classic,1,2010,1,28,2011,1,27,2010,2010,2010
ID_XOT9JT0,2010-01-28,2011-01-27,Male,43,2010-01-28,1,JEEP,Silver,Lexus,Shomolu,Benue,Car Classic,0,2010,1,28,2011,1,27,2010,2010,2010
ID_536080P,2010-01-28,2011-01-28,Male,39,2010-01-28,1,Saloon,Silver,TOYOTA,Shomolu,Benue,Car Classic,0,2010,1,28,2011,1,28,2010,2010,2010
ID_W83TJSJ,2010-01-28,2011-01-27,Female,48,2010-01-28,1,JEEP,Black,Honda,Lekki,Lagos,Car Classic,0,2010,1,28,2011,1,27,2010,2010,2010
ID_ZPQDZ6O,2010-01-28,2011-01-27,Female,33,2010-01-28,1,Saloon,Ash,TOYOTA,Lekki,Lagos,Car Classic,1,2010,1,28,2011,1,27,2010,2010,2010
ID_IS1O9OG,2010-01-28,2011-01-27,Female,35,2010-01-28,1,Saloon,Ash,Mitsubishi,Lekki,Lagos,CarSafe,0,2010,1,28,2011,1,27,2010,2010,2010
ID_YNAQRCI,2010-01-28,2011-01-27,Male,36,2010-01-28,1,Saloon,White,TOYOTA,Abuja,Abuja,Car Classic,1,2010,1,28,2011,1,27,2010,2010,2010
ID_4FI5V2F,2010-01-28,2011-01-27,Male,52,2010-01-28,2,Saloon,White,TOYOTA,Abuja,Abuja,CarSafe,0,2010,1,28,2011,1,27,2010,2010,2010
ID_TS5IX7A,2010-01-28,2011-01-27,Female,40,2010-01-28,1,Saloon,White,TOYOTA,Abuja,Abuja,Car Classic,0,2010,1,28,2011,1,27,2010,2010,2010
ID_CRB7NSB,2010-01-28,2011-01-27,Other,33,2010-01-28,1,Saloon,White,Honda,Abuja,Abuja,CarSafe,0,2010,1,28,2011,1,27,2010,2010,2010
ID_9KFBVRJ,2010-01-28,2011-01-27,Male,50,2010-01-28,1,Saloon,White,Honda,Abuja,Abuja,CarSafe,0,2010,1,28,2011,1,27,2010,2010,2010
ID_WH7VCWQ,2010-01-28,2011-01-27,Male,30,2010-01-28,1,Saloon,White,ACURA,Port Harcourt,Rivers,Car Classic,0,2010,1,28,2011,1,27,2010,2010,2010
ID_X8STPID,2010-01-28,2011-01-27,Male,33,2010-01-28,1,Saloon,As Attached,TOYOTA,Oredo,Benue,Car Classic,1,2010,1,28,2011,1,27,2010,2010,2010
ID_IF23ZPF,2010-01-28,2011-01-27,Male,50,2010-01-28,1,Saloon,As Attached,Ford,Oredo,Benue,CarSafe,0,2010,1,28,2011,1,27,2010,2010,2010
ID_PT6PG89,2010-01-28,2011-01-27,Male,1,2010-01-28,1,Saloon,Red,TOYOTA,Oredo,Benue,Car Classic,0,2010,1,28,2011,1,27,2010,2010,2010
ID_6K0OL6Y,2010-01-28,2011-01-27,Male,37,2010-01-28,1,Saloon,Red,TOYOTA,Oredo,Benue,CarSafe,0,2010,1,28,2011,1,27,2010,2010,2010
ID_N76BLER,2010-01-28,2011-01-27,Female,32,2010-01-28,1,Saloon,Silver,TOYOTA,Oredo,Benue,Car Classic,0,2010,1,28,2011,1,27,2010,2010,2010
ID_YI8KBE8,2010-01-28,2011-01-27,Female,30,2010-01-28,1,Saloon,Blue,TOYOTA,Oredo,Benue,Car Classic,1,2010,1,28,2011,1,27,2010,2010,2010
ID_DJW8F96,2010-01-28,2011-01-27,Male,50,2010-01-28,1,Saloon,Blue,TOYOTA,Oredo,Benue,CarSafe,0,2010,1,28,2011,1,27,2010,2010,2010
ID_CTHASZ4,2010-01-29,2011-01-28,Female,48,2010-01-29,4,JEEP,Grey,Land Rover.,Victoria Island,Lagos,Car Classic,0,2010,1,29,2011,1,28,2010,2010,2010
ID_CZQPMEJ,2010-01-29,2011-01-28,Male,1,2010-01-29,1,Saloon,Grey,TOYOTA,Victoria Island,Lagos,CarSafe,0,2010,1,29,2011,1,28,2010,2010,2010
ID_0PV6CEI,2010-01-29,2011-01-28,Female,61,2010-01-29,1,JEEP,Black,Ford,Victoria Island,Lagos,Car Classic,1,2010,1,29,2011,1,28,2010,2010,2010
ID_870UPFD,2010-01-29,2011-01-28,Male,34,2010-01-29,1,Saloon,Grey,TOYOTA,ENUGU EAST,ENUGU-EAST,Car Classic,0,2010,1,29,2011,1,28,2010,2010,2010
ID_MJ32FI6,2010-01-29,2011-01-24,Female,31,2010-01-29,1,Saloon,Silver,TOYOTA,OGBA,Benue,Car Classic,0,2010,1,29,2011,1,24,2010,2010,2010
ID_HFENN2O,2010-01-29,2011-01-28,Male,37,2010-01-29,1,Saloon,Gold,TOYOTA,OGBA,Benue,Car Classic,0,2010,1,29,2011,1,28,2010,2010,2010
ID_QI4I429,2010-01-29,2011-01-28,Female,41,2010-01-29,2,Saloon,Gold,Hyundai,Port Harcourt,Rivers,Car Classic,0,2010,1,29,2011,1,28,2010,2010,2010
ID_7EU42FJ,2010-01-29,2011-01-28,Male,320,2010-01-29,2,Saloon,Gold,TOYOTA,Abuja,Abuja,Car Classic,0,2010,1,29,2011,1,28,2010,2010,2010
